feature,coefficient
Nuclei_RadialDistribution_MeanFrac_DAPI_3of4,-0.03173782575339067
Cytoplasm_RadialDistribution_ZernikePhase_GFP_1_1,-0.0329698662862888
Nuclei_Texture_InverseDifferenceMoment_RFP_3_01_256,-0.08287187608609173
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_3,-0.013720820198863549
Nuclei_Texture_InfoMeas1_RFP_3_00_256,0.061780469126781
Nuclei_RadialDistribution_MeanFrac_CY5_2of4,-0.8435387960863759
Cells_Texture_InfoMeas1_GFP_3_00_256,-0.3379799139055459
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_4,0.02045869853141445
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_5_3,-0.018005736728251037
Nuclei_RadialDistribution_RadialCV_CY5_1of4,-0.035016155742776
Cells_Texture_Contrast_DAPI_3_02_256,0.6030165761491058
Nuclei_RadialDistribution_FracAtD_CY5_3of4,-1.1608047466670164
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_5_1,0.04244841740870452
Nuclei_Granularity_1_GFP,0.1172753051580181
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_3,-0.10536021360692857
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_5,-0.0691166503798481
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_2,-0.02061736533371431
Cells_RadialDistribution_ZernikeMagnitude_CY5_6_2,0.22960375475461214
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_3,-0.04308509544507599
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_9_1,0.058788739842620646
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_1,0.0376255840574003
Nuclei_RadialDistribution_ZernikePhase_CY5_1_1,0.019111429127632147
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_2,0.017635789586082196
Nuclei_Granularity_1_RFP,0.10439690435577702
Nuclei_Intensity_MADIntensity_GFP,-0.66508515141643
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_6_2,-0.09371506961254761
Cells_RadialDistribution_ZernikePhase_CY5_9_5,0.032311571704409195
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_4,-0.10234434374537116
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_3,0.029675913091714943
Nuclei_RadialDistribution_ZernikePhase_RFP_4_2,-0.01573697880116416
Nuclei_Intensity_MassDisplacement_DAPI,-0.042292015538896346
Nuclei_RadialDistribution_ZernikePhase_CY5_5_1,0.0040383825902032666
Cytoplasm_AreaShape_Eccentricity,-0.08107032465200734
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_9,-0.105419641544095
Cells_RadialDistribution_ZernikePhase_CY5_3_1,0.048753370752035
Cells_RadialDistribution_ZernikePhase_DAPI_9_3,0.051711774333055904
Cells_RadialDistribution_MeanFrac_DAPI_3of4,-0.1471504049131672
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_1,0.10446004966447658
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_4,0.054383776463978274
Cells_RadialDistribution_ZernikePhase_CY5_6_6,0.0035638923723160503
Nuclei_RadialDistribution_ZernikePhase_CY5_8_4,0.018852735701616635
Cells_RadialDistribution_ZernikePhase_CY5_9_3,-0.006380098039146364
Nuclei_RadialDistribution_ZernikePhase_GFP_8_6,0.019981760170733394
Cells_RadialDistribution_ZernikeMagnitude_DAPI_7_1,0.10298048476633083
Cytoplasm_Texture_Correlation_DAPI_3_01_256,-0.38357376382058267
Nuclei_Intensity_MADIntensity_RFP,0.23092029028443412
Nuclei_RadialDistribution_ZernikePhase_GFP_8_2,-0.023582881509824797
Nuclei_RadialDistribution_ZernikePhase_RFP_7_3,-0.02791443073426677
Cytoplasm_AreaShape_Zernike_8_0,0.02414054718485948
Cells_AreaShape_Zernike_8_0,-0.016925927894271428
Nuclei_RadialDistribution_FracAtD_RFP_4of4,-1.9925754702179066
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_1,0.0004513973050887549
Nuclei_Intensity_MinIntensity_GFP,0.5127478197234097
Cytoplasm_Granularity_1_DAPI,-0.30231751923599903
Cells_AreaShape_Zernike_7_3,-0.0631842260377859
Cells_RadialDistribution_ZernikePhase_GFP_3_1,-0.009433402876033458
Cytoplasm_AreaShape_Zernike_4_0,0.06211648371321631
Nuclei_RadialDistribution_MeanFrac_RFP_1of4,-0.3195445209849179
Cytoplasm_RadialDistribution_ZernikePhase_CY5_3_1,-0.09791864078658637
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_2_0,0.7665423962823851
Cytoplasm_RadialDistribution_RadialCV_CY5_3of4,-0.0409183754895748
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_5,-0.08105537853484775
Nuclei_RadialDistribution_ZernikePhase_DAPI_3_3,0.01904012579754549
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_4,-0.014268395326540957
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_5,0.0002804441778171809
Cells_RadialDistribution_MeanFrac_DAPI_1of4,-0.1874837480975047
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_5,0.007513114795859177
Cytoplasm_RadialDistribution_FracAtD_DAPI_3of4,-0.017983421575410576
Cells_AreaShape_Zernike_8_4,-0.051992906020253
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_3,0.028259206504532817
Cells_RadialDistribution_ZernikeMagnitude_DAPI_4_0,0.1801946112853442
Cells_RadialDistribution_ZernikePhase_RFP_8_4,-0.005321627676034966
Nuclei_AreaShape_Zernike_6_0,0.04287239863291548
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_3_3,0.05620760963185991
Nuclei_Texture_InfoMeas1_RFP_3_03_256,0.3285366294454899
Nuclei_Correlation_RWC_CY5_GFP,0.019396222154484406
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_5_1,-0.025537139253657765
Cytoplasm_Correlation_RWC_DAPI_GFP,-0.7685595714959486
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_9_3,-0.07626920124592272
Cells_RadialDistribution_ZernikeMagnitude_DAPI_6_2,0.37250693858555695
Nuclei_RadialDistribution_RadialCV_RFP_3of4,0.09306417740148444
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_2_2,-0.06958750515694999
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_9,-0.06555883729508392
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_6_0,0.0044020234859295185
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_4_0,0.025831879852153853
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_9,0.0689965260789416
Nuclei_RadialDistribution_MeanFrac_GFP_2of4,0.3037171697829559
Nuclei_RadialDistribution_FracAtD_CY5_4of4,-0.8222228441532177
Cells_Texture_InfoMeas2_RFP_3_01_256,0.10107245737722853
Cells_Texture_Correlation_DAPI_3_03_256,-1.2309929702722442
Nuclei_RadialDistribution_ZernikePhase_GFP_8_8,0.017811141918341607
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256,-0.2749254531434399
Cytoplasm_RadialDistribution_RadialCV_GFP_4of4,-0.030194290257184852
Cells_Correlation_K_DAPI_RFP,-0.021483368716488427
Cells_Intensity_MaxIntensityEdge_GFP,0.14729403390975832
Cells_Intensity_MADIntensity_DAPI,-0.12806410605706509
Nuclei_RadialDistribution_RadialCV_DAPI_3of4,-0.13605423658393434
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_3_1,-0.05689853946589864
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_1,0.031435902407577015
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_3,-0.030105112526309936
Cells_Intensity_IntegratedIntensityEdge_DAPI,1.0210666259348142
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_7_5,-0.024750219483722347
Nuclei_RadialDistribution_ZernikePhase_RFP_9_3,-0.026691757657676143
Nuclei_RadialDistribution_ZernikePhase_RFP_5_1,-0.012366218789304563
Cytoplasm_Texture_InfoMeas1_DAPI_3_02_256,-0.6732317244179232
Cells_Intensity_IntegratedIntensityEdge_CY5,0.4675209966992736
Nuclei_AreaShape_Zernike_8_6,0.07902218372286415
Cytoplasm_Texture_SumVariance_GFP_3_03_256,0.29217580182844083
Nuclei_Texture_Correlation_GFP_3_01_256,-0.018772563244843707
Cells_Intensity_MaxIntensityEdge_DAPI,-0.13437208806033785
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_6_2,-0.08457276401886192
Nuclei_Texture_InfoMeas1_RFP_3_02_256,-0.03717908725213531
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_4_0,-0.12612883240494474
Nuclei_Texture_Correlation_DAPI_3_01_256,0.34920977789183827
Cells_RadialDistribution_MeanFrac_RFP_4of4,0.10618676895954947
Cells_RadialDistribution_ZernikePhase_RFP_5_3,0.059392920620733085
Nuclei_RadialDistribution_RadialCV_DAPI_2of4,-0.06605582175751885
Cytoplasm_Correlation_K_GFP_DAPI,0.42713253516068234
Nuclei_RadialDistribution_ZernikePhase_GFP_3_3,-0.026023857121429413
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_3,0.025421968670048766
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256,0.5704393102175657
Cells_RadialDistribution_RadialCV_RFP_2of4,0.054148001250462006
Cells_RadialDistribution_ZernikePhase_CY5_7_5,0.023992469542464524
Nuclei_AreaShape_Zernike_9_5,0.05338398679950537
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_3,-0.19715887302701918
Cells_RadialDistribution_ZernikePhase_RFP_7_3,0.0012636576997763348
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_8,0.10986730470771494
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_2_0,-0.282834199447102
Cells_AreaShape_Zernike_5_1,-0.023335948932265226
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_3,0.006207523627986831
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_5,0.013442033880445283
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_9,-0.009915421150969543
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_1,-0.08639939281970987
Nuclei_Correlation_RWC_DAPI_GFP,0.3789452101086185
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_7_1,-0.0642291269342228
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_3,-0.001262617172911805
Cells_AreaShape_Zernike_4_0,-0.057255764961217044
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_7,0.009126270703773951
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_7_3,0.08343807184212852
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_1,0.02057820451464805
Cytoplasm_Correlation_RWC_RFP_CY5,0.377769317329023
Cytoplasm_Intensity_IntegratedIntensityEdge_DAPI,-1.6263863740533349
Cytoplasm_RadialDistribution_ZernikePhase_CY5_1_1,-0.006758939056861277
Cells_RadialDistribution_ZernikePhase_DAPI_6_6,-0.007664598460867324
Nuclei_RadialDistribution_MeanFrac_DAPI_4of4,-0.1503031392642812
Nuclei_RadialDistribution_ZernikePhase_CY5_7_3,0.017589616168441752
Nuclei_RadialDistribution_FracAtD_DAPI_4of4,2.1816256771576596
Cells_RadialDistribution_ZernikeMagnitude_RFP_4_0,-0.1914787178960416
Cells_RadialDistribution_MeanFrac_DAPI_4of4,-0.29141150908499974
Cytoplasm_Intensity_MeanIntensityEdge_CY5,0.02399068052767887
Cytoplasm_AreaShape_Solidity,0.3800551138309702
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_6_0,0.010864444897998144
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_5,-0.12058585533130567
Cells_RadialDistribution_ZernikePhase_RFP_9_3,-0.00888810300082855
Nuclei_Intensity_IntegratedIntensity_CY5,-0.1374561182401682
Nuclei_Texture_Correlation_RFP_3_03_256,0.0785480088445487
Cells_Correlation_Correlation_DAPI_GFP,1.534277667700247
Cells_AreaShape_Zernike_7_1,-0.01591248263035619
Nuclei_RadialDistribution_ZernikePhase_CY5_9_7,0.03693326662645444
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_5,0.009686161951739759
Nuclei_RadialDistribution_ZernikePhase_GFP_7_3,0.03070467224707769
Nuclei_Granularity_1_CY5,-0.1000462097886983
Nuclei_RadialDistribution_ZernikePhase_RFP_8_8,-0.005493024664979221
Cells_Texture_InfoMeas1_CY5_3_00_256,0.08812867353735516
Cytoplasm_Correlation_K_RFP_CY5,0.14851731260325976
Nuclei_RadialDistribution_FracAtD_GFP_3of4,0.05237643950935926
Nuclei_AreaShape_Zernike_6_2,0.15057337825028982
Nuclei_Texture_Correlation_CY5_3_02_256,-0.08977636286499115
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_6_0,0.043315615553043973
Cells_Correlation_RWC_DAPI_GFP,-0.2917747719060948
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_3_1,-0.06511070784611162
Nuclei_RadialDistribution_ZernikePhase_GFP_9_1,-0.024806917322396742
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_6_2,0.07016737685815215
Cytoplasm_RadialDistribution_ZernikePhase_RFP_1_1,0.009653684553224448
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_6_4,-0.05771263399358172
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_4,0.04558334507321237
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_3,0.013048216634941412
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_2,0.2806976167550178
Cells_Correlation_Correlation_DAPI_RFP,-0.27236851566558956
Cells_Intensity_MeanIntensityEdge_GFP,0.06123163899864131
Cells_RadialDistribution_ZernikePhase_CY5_9_1,-0.0024930162162298537
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_3_1,0.15881490799994324
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_2_2,-0.2794100441957032
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_3,0.07280127861909105
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_6,0.019172115677230133
Cytoplasm_AreaShape_Zernike_2_0,-0.2520880233679408
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_2,0.005970798155673601
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_1_1,0.06530170033003879
Cytoplasm_RadialDistribution_RadialCV_DAPI_3of4,0.21731771522620988
Cells_Texture_InfoMeas1_CY5_3_01_256,-0.06522570143875067
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_1,-0.042261577962883
Nuclei_RadialDistribution_ZernikePhase_RFP_2_2,0.06364650496514059
Cells_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.08944782863205987
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_5,-0.05001556085136167
Cells_RadialDistribution_ZernikePhase_CY5_8_4,-0.023026226945003
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_6,0.07595263903146862
Cytoplasm_RadialDistribution_RadialCV_CY5_4of4,-0.013729148643900861
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_1_1,0.07434495395788678
Cells_RadialDistribution_FracAtD_DAPI_3of4,-0.017159861684417296
Cells_Texture_Correlation_DAPI_3_00_256,0.6072121513323029
Nuclei_Texture_Correlation_RFP_3_02_256,-0.07034446074799619
Cells_Texture_Contrast_DAPI_3_00_256,0.4581573669309087
Nuclei_Intensity_MaxIntensity_RFP,-0.034335811761318315
Cells_RadialDistribution_ZernikeMagnitude_GFP_6_2,-0.28445252767510876
Cells_RadialDistribution_ZernikePhase_CY5_8_2,0.05376725847937342
Cells_Texture_InfoMeas1_RFP_3_03_256,0.04793000885880299
Cytoplasm_RadialDistribution_ZernikePhase_CY5_6_2,0.0979667963492913
Cytoplasm_AreaShape_Zernike_5_3,-0.08817042719886721
Nuclei_Correlation_RWC_GFP_RFP,0.15282413071351622
Cells_RadialDistribution_ZernikePhase_CY5_2_2,-0.017871225944734004
Nuclei_RadialDistribution_ZernikePhase_GFP_7_5,-0.037531877832414726
Nuclei_Texture_InfoMeas2_RFP_3_01_256,-0.18296918141430052
Nuclei_RadialDistribution_RadialCV_CY5_4of4,-0.1286136484808332
Nuclei_RadialDistribution_RadialCV_RFP_4of4,0.31935381296408194
Cytoplasm_AreaShape_Zernike_5_1,-0.0020397173704452647
Cells_AreaShape_Zernike_4_2,0.0038284319698315863
Nuclei_RadialDistribution_ZernikePhase_DAPI_1_1,-0.04315282276772886
Nuclei_Correlation_Correlation_GFP_RFP,0.0249690681225473
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_2,-0.028159456619793032
Cytoplasm_RadialDistribution_MeanFrac_RFP_4of4,0.0683387390235637
Nuclei_Correlation_RWC_RFP_GFP,-0.5274231778204678
Nuclei_Intensity_LowerQuartileIntensity_GFP,-0.4197677833098465
Nuclei_RadialDistribution_ZernikePhase_CY5_8_2,0.014473656485317923
Cytoplasm_RadialDistribution_MeanFrac_RFP_3of4,0.10597299405712596
Nuclei_AreaShape_Zernike_5_1,0.05716926574620843
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_2_0,0.578849337400119
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_9_5,-0.21579620424378768
Cytoplasm_Intensity_MADIntensity_DAPI,-0.24983053896576005
Nuclei_RadialDistribution_ZernikePhase_GFP_9_3,0.006566907592808081
Nuclei_RadialDistribution_ZernikePhase_RFP_5_5,-0.008883504982634667
Cytoplasm_Intensity_MeanIntensityEdge_DAPI,0.7537025228136095
Cytoplasm_Correlation_K_DAPI_GFP,-0.21923260251324123
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_2,0.0016359912970551223
Cytoplasm_AreaShape_Zernike_8_2,-0.03801430391294092
Cells_RadialDistribution_ZernikePhase_GFP_7_3,-0.0648235120979762
Cells_Correlation_RWC_RFP_DAPI,0.2773470781753621
Cytoplasm_Intensity_MADIntensity_CY5,0.2216424089266899
Cytoplasm_RadialDistribution_RadialCV_GFP_2of4,0.0147076169011367
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256,0.4325410886122984
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_6_4,0.10619758641620226
Cells_RadialDistribution_RadialCV_CY5_1of4,-0.06615375265990638
Nuclei_RadialDistribution_ZernikePhase_GFP_5_3,-0.011863943341533961
Cells_RadialDistribution_ZernikePhase_CY5_7_1,-0.036449464586793684
Cells_Texture_InfoMeas2_RFP_3_00_256,-0.00479292579936925
Nuclei_Texture_DifferenceEntropy_RFP_3_01_256,-0.00916070115250257
Cytoplasm_Intensity_MassDisplacement_DAPI,-0.11277303311429147
Cells_RadialDistribution_ZernikePhase_DAPI_7_7,-0.011690930537310372
Nuclei_RadialDistribution_ZernikePhase_CY5_6_4,-0.02946782290923897
Nuclei_RadialDistribution_ZernikePhase_RFP_9_7,0.02237783803674157
Nuclei_AreaShape_Extent,0.009196307390211825
Cells_AreaShape_Zernike_7_5,-0.026481409010234297
Nuclei_Correlation_Correlation_DAPI_GFP,-0.3740058334085148
Nuclei_RadialDistribution_ZernikePhase_CY5_3_1,-0.019125884659869107
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_4,0.05240107854916675
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_4_0,0.018800605388947858
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_7,0.030877168957093616
Cells_RadialDistribution_MeanFrac_CY5_1of4,0.02172659322647206
Cells_RadialDistribution_ZernikeMagnitude_DAPI_8_0,-0.06282897218479583
Nuclei_AreaShape_Solidity,-0.18987678492485704
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_2,0.04021828253836914
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_4,-0.112244790758556
Nuclei_Correlation_Correlation_CY5_DAPI,-0.33393777408012193
Cells_RadialDistribution_ZernikeMagnitude_CY5_8_4,-0.019438530288408085
Cells_RadialDistribution_ZernikePhase_DAPI_3_1,-0.01591480807017605
Cells_Granularity_1_DAPI,0.7494698663505389
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_8,-0.0015731190934977738
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_6_0,0.06572369061536011
Nuclei_Intensity_IntegratedIntensity_RFP,0.7875756366410326
Nuclei_RadialDistribution_ZernikePhase_CY5_8_6,-0.05845156548256989
Nuclei_RadialDistribution_ZernikePhase_GFP_5_5,-0.003389718629756401
Nuclei_Texture_Correlation_DAPI_3_02_256,-0.14428723744794555
Cells_AreaShape_Zernike_9_1,-0.04044977453661858
Nuclei_Intensity_MassDisplacement_CY5,-0.04810608512889546
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_2_0,0.4399732116204676
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_1,-0.012382144270216501
Cells_RadialDistribution_ZernikePhase_GFP_1_1,0.04925416038930695
Nuclei_AreaShape_Zernike_4_0,0.06621776691343248
Cytoplasm_RadialDistribution_RadialCV_DAPI_2of4,0.005035126753740579
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_3,-0.040767633354706255
Nuclei_Correlation_RWC_DAPI_RFP,0.2529531826731957
Nuclei_Texture_InfoMeas2_RFP_3_03_256,0.09907416910310632
Nuclei_Intensity_StdIntensityEdge_RFP,-0.01779960549769652
Cytoplasm_RadialDistribution_MeanFrac_DAPI_4of4,-0.5482302247040856
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_5,-0.03698560942101102
Cells_Texture_Contrast_DAPI_3_03_256,-0.6911124831966651
Cells_RadialDistribution_ZernikePhase_GFP_9_3,-0.05052750333911512
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_5_1,0.05523882153274793
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_5,-0.031157250775747602
Nuclei_Texture_Contrast_RFP_3_00_256,0.12836398947601826
Cells_RadialDistribution_ZernikeMagnitude_DAPI_9_1,-0.15008779816715437
Cytoplasm_RadialDistribution_ZernikePhase_CY5_5_3,-0.040421689456736194
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_7,0.0033541382290265477
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_1_1,0.2035930513024423
Nuclei_Intensity_IntegratedIntensity_GFP,-0.43292251122741227
Nuclei_RadialDistribution_ZernikePhase_CY5_7_7,-0.024762178955748625
Nuclei_Texture_Correlation_RFP_3_01_256,-0.010877923531006459
Nuclei_AreaShape_Zernike_3_3,-0.041575130741303284
Cytoplasm_Intensity_IntegratedIntensityEdge_CY5,-0.4519273199535564
Cells_RadialDistribution_RadialCV_DAPI_2of4,-0.03197673736133637
Cells_RadialDistribution_MeanFrac_CY5_3of4,-0.15677817419743348
Cytoplasm_Texture_InfoMeas1_DAPI_3_00_256,-0.472580626981848
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_7_1,0.015361876068674458
Cytoplasm_AreaShape_Zernike_6_0,-0.016114377937378774
Cells_Intensity_UpperQuartileIntensity_DAPI,-0.19622604578593558
Cells_RadialDistribution_ZernikeMagnitude_CY5_5_1,0.16305576481251105
Cells_RadialDistribution_ZernikePhase_CY5_4_2,-0.1027425054974695
Cells_Texture_InfoMeas1_RFP_3_02_256,-0.27764782607419713
Cells_Neighbors_FirstClosestDistance_Adjacent,-0.06748826055876245
Nuclei_RadialDistribution_RadialCV_DAPI_1of4,-0.08900577160158035
Nuclei_RadialDistribution_ZernikePhase_CY5_8_8,-0.011328382024265414
Cells_RadialDistribution_FracAtD_RFP_4of4,-0.10687858520767651
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_3_3,-0.02746850488949211
Cells_RadialDistribution_RadialCV_GFP_4of4,0.03295301114828994
Cytoplasm_Granularity_1_RFP,-0.0647143472787258
Nuclei_RadialDistribution_MeanFrac_CY5_4of4,0.2926107781107634
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_1,-0.01438179540995369
Cells_Intensity_MeanIntensityEdge_DAPI,-0.9705895890152317
Nuclei_Intensity_MADIntensity_CY5,0.012040209614315912
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_8,-0.20269728349010485
Nuclei_Texture_Contrast_RFP_3_02_256,0.24614914129780885
Nuclei_RadialDistribution_ZernikePhase_GFP_6_6,0.03682467420770057
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_1,0.01587084030310805
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.03701326331025321
Cells_Texture_SumAverage_DAPI_3_00_256,0.15896180873434537
Nuclei_RadialDistribution_RadialCV_GFP_1of4,-0.02681824183332192
Nuclei_Correlation_Correlation_CY5_RFP,0.06551081203500737
Cytoplasm_Intensity_LowerQuartileIntensity_GFP,0.3144212261396999
Nuclei_AreaShape_Zernike_0_0,1.0344759266028012
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_3,0.0008827969523711421
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_5,-0.007929211234999841
Cells_RadialDistribution_ZernikeMagnitude_GFP_7_1,0.04811536925093045
Nuclei_RadialDistribution_MeanFrac_DAPI_1of4,0.10814836306028683
Nuclei_RadialDistribution_ZernikePhase_RFP_1_1,-0.018864004750125004
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_5_5,0.05024190349205451
Nuclei_RadialDistribution_ZernikePhase_RFP_3_1,0.01585299116698702
Cytoplasm_RadialDistribution_MeanFrac_RFP_1of4,0.10093029472426154
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_7_5,0.03323575785800654
Cells_Texture_InfoMeas1_GFP_3_03_256,-0.45001273858551344
Nuclei_RadialDistribution_ZernikePhase_RFP_9_5,0.005095925264660707
Nuclei_Texture_InfoMeas2_RFP_3_02_256,-0.1973043632834288
Nuclei_AreaShape_Zernike_9_9,0.10793573824657947
Nuclei_Correlation_Overlap_CY5_DAPI,0.2316507143961274
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_3,0.016554539057598454
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_3_3,0.021420394826783706
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_5,0.0003233963307078752
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_3,-0.0049797777872763625
Cells_RadialDistribution_ZernikeMagnitude_DAPI_2_0,-0.03476903218778857
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_1,-0.00289305250893069
Cells_RadialDistribution_ZernikePhase_RFP_9_5,-0.024537661092293734
Cytoplasm_Texture_Contrast_DAPI_3_03_256,-0.16176418028380654
Nuclei_Texture_Correlation_RFP_3_00_256,-0.09444298676418693
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_5_1,-0.16342201969196712
Nuclei_RadialDistribution_MeanFrac_RFP_2of4,-0.09137737527464411
Nuclei_RadialDistribution_ZernikePhase_DAPI_2_2,-0.014851603117329904
Nuclei_RadialDistribution_ZernikePhase_RFP_8_2,0.056202499619469375
Cytoplasm_Correlation_K_DAPI_RFP,-0.17381684444666776
Cells_RadialDistribution_ZernikePhase_GFP_9_5,0.0751308312663819
Nuclei_RadialDistribution_MeanFrac_RFP_4of4,0.7368827419101537
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_2,0.02501178931000668
Cells_RadialDistribution_ZernikePhase_DAPI_5_3,-0.10484944887900824
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_1,0.010038007003974152
Nuclei_Correlation_K_GFP_DAPI,0.38842883156827235
Nuclei_RadialDistribution_FracAtD_GFP_2of4,-0.8382757200966946
Nuclei_Correlation_RWC_GFP_CY5,-0.4241760072284626
Nuclei_RadialDistribution_RadialCV_CY5_2of4,-0.05525825226205767
Nuclei_RadialDistribution_MeanFrac_CY5_1of4,-0.08531500023284029
