feature,coefficient_orig_model,coefficient_new_model
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_2,-0.01092901316873064,0.017635789586082196
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_5,-0.03948876611240207,-0.07175056394655605
Nuclei_RadialDistribution_RadialCV_RFP_1of4,0.00640495864118352,0.039025543293717366
Cells_Correlation_K_DAPI_RFP,-0.28953330612721057,-0.021483368716488427
Cells_Texture_Correlation_GFP_3_02_256,-0.16961340537446576,0.0
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256,0.4131972776823228,0.4325410886122984
Cytoplasm_AreaShape_Zernike_2_0,-0.3306293419606297,-0.2520880233679408
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_4_2,-0.18164640919947564,-0.12350351153077987
Cells_RadialDistribution_ZernikeMagnitude_DAPI_8_0,0.016441118777979585,-0.06282897218479583
Cells_RadialDistribution_ZernikePhase_DAPI_9_5,0.06667260421334621,0.044799345534272186
Nuclei_AreaShape_Zernike_3_3,-0.06629281907578309,-0.041575130741303284
Cells_RadialDistribution_ZernikeMagnitude_DAPI_7_1,0.05186196221739102,0.10298048476633083
Cells_Texture_InfoMeas1_RFP_3_00_256,-1.3334611793238862,-0.28465290741877375
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_3_3,-0.08113482552193335,-0.02746850488949211
Cells_AreaShape_Zernike_7_5,0.04668629625673316,-0.026481409010234297
Nuclei_AreaShape_Solidity,-0.14875338363176818,-0.18987678492485704
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_3_3,0.031130849544208784,0.0
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_9_7,0.19694539752760515,0.0
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_5,-0.008613662087428614,0.012221645043268814
Cells_Texture_InfoMeas2_RFP_3_02_256,-0.04127152749968342,-0.047538039211729805
Nuclei_RadialDistribution_ZernikePhase_GFP_6_2,-0.0297635695957368,-0.0205675498532483
Cells_RadialDistribution_ZernikeMagnitude_RFP_9_1,0.035126163170038215,0.018850609955925485
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_4_0,0.05376653957505808,0.020512987040512052
Cells_RadialDistribution_ZernikePhase_RFP_9_5,-0.025592886541493335,-0.024537661092293734
Nuclei_Correlation_Correlation_CY5_GFP,0.1509902227342362,0.14804429454807888
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_1,-0.00883071772021087,-0.025647386442970592
Nuclei_Texture_Correlation_RFP_3_01_256,-0.03752121290836129,-0.010877923531006459
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.0620994151167971,-0.03701326331025321
Cells_Texture_InfoMeas1_CY5_3_01_256,-0.251765063879438,-0.06522570143875067
Cells_RadialDistribution_ZernikePhase_CY5_6_4,-0.09813163932787028,-0.06899947146260774
Cells_AreaShape_Zernike_4_2,0.03560235793188892,0.0038284319698315863
Nuclei_Correlation_RWC_CY5_RFP,-0.5976489279537126,-0.3195430069851728
Nuclei_Intensity_IntegratedIntensity_DAPI,0.34770496222692604,0.0
Cells_RadialDistribution_FracAtD_RFP_1of4,-0.6040129398825594,-0.39552553792394674
Nuclei_Correlation_Correlation_CY5_DAPI,-0.20535105126963077,-0.33393777408012193
Nuclei_RadialDistribution_ZernikePhase_GFP_4_2,0.015068732616962559,0.033514756185650266
Cytoplasm_Texture_InfoMeas2_GFP_3_00_256,0.811445050608064,0.0
Nuclei_RadialDistribution_ZernikePhase_GFP_5_3,-0.003282520350513055,-0.011863943341533961
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_3,-0.04055511675618012,0.006207523627986831
Cytoplasm_AreaShape_Zernike_8_2,-0.045618791057720876,-0.03801430391294092
Cytoplasm_AreaShape_Zernike_8_4,0.0393328968375378,0.059417302801135094
Nuclei_AreaShape_Extent,-0.03777430363357765,0.009196307390211825
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_5_5,-0.013926917102993258,-0.005728848918595763
Cytoplasm_RadialDistribution_ZernikePhase_CY5_1_1,-0.0195976265731141,-0.006758939056861277
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_2,-0.014379699162650554,-0.02061736533371431
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_3,0.0797941352564353,0.025421968670048766
Cells_RadialDistribution_ZernikePhase_CY5_3_1,0.049950179787776786,0.048753370752035
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_5_1,-0.02912643277857819,0.039671947188039444
Nuclei_Texture_DifferenceEntropy_RFP_3_02_256,0.32901689121542976,-0.08695996949695893
Cells_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.03710199436714887,-0.08944782863205987
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_8_4,0.005406170536696818,-0.011065301320115482
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_2_0,-0.5236032463275566,-0.282834199447102
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_1,-0.08002483132763173,-0.08639939281970987
Cells_AreaShape_Zernike_8_2,0.04952640478224995,0.02286760510828063
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_5_1,-0.021607225274475284,-0.025537139253657765
Cytoplasm_RadialDistribution_RadialCV_DAPI_2of4,0.007533897550085854,0.005035126753740579
Cells_Texture_Correlation_DAPI_3_01_256,-1.2858435231886016,-1.141353504762757
Cells_RadialDistribution_ZernikePhase_GFP_3_3,0.0023716399776389143,0.03879267636496592
Nuclei_RadialDistribution_RadialCV_GFP_1of4,-0.020728728276155253,-0.02681824183332192
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_7,0.028483124594935797,0.03624962211402886
Nuclei_Intensity_IntegratedIntensity_RFP,0.18682170524231248,0.7875756366410326
Cells_RadialDistribution_RadialCV_RFP_4of4,-0.12302111788581674,-0.14144582212217974
Nuclei_RadialDistribution_ZernikePhase_CY5_9_5,-0.021607554336357405,-0.0023355271855709406
Cytoplasm_RadialDistribution_FracAtD_DAPI_1of4,0.13050806729807857,0.0
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_6_2,-0.024293889572457848,-0.09371506961254761
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_4_0,-0.06541053670366674,-0.23489573185694984
Nuclei_RadialDistribution_ZernikePhase_CY5_2_2,0.0056471887885993334,0.0
Nuclei_Correlation_RWC_CY5_DAPI,0.4058510575755993,0.04070582945473115
Nuclei_Intensity_MaxIntensity_RFP,-0.1076641411851677,-0.034335811761318315
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_5,-0.03968532381193922,-0.03698560942101102
Nuclei_AreaShape_Zernike_8_0,0.1145299463142939,0.09462047136193208
Cytoplasm_Correlation_K_RFP_CY5,-0.24105965079922878,0.14851731260325976
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_2,-0.07393759085154941,-0.07431160125877448
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_3,-0.06387609628873295,-0.04308509544507599
Cells_Neighbors_SecondClosestDistance_Adjacent,-0.07302979407044043,0.0
Nuclei_Correlation_Overlap_DAPI_RFP,0.014121812929173234,0.19923581767026646
Cells_RadialDistribution_ZernikePhase_GFP_5_1,0.021099484805311448,0.0170818614073096
Nuclei_RadialDistribution_FracAtD_RFP_1of4,-0.15275527711802078,0.15340020198938278
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_2,0.23689040871189507,0.2806976167550178
Cells_RadialDistribution_ZernikePhase_RFP_7_3,0.0024010283859799003,0.0012636576997763348
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_9,-0.0638667086203823,-0.024398763557293326
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_0,0.07615242164785406,0.09314003322808428
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_0,0.0671097213875425,0.008511930063667628
Nuclei_Correlation_Correlation_GFP_RFP,-0.018704172392072893,0.0249690681225473
Cytoplasm_Intensity_MeanIntensityEdge_CY5,-1.1333678616923262,0.02399068052767887
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_1,-0.021572877328642125,-0.045483955466601424
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_5,-0.013089794844572487,0.015384959956242618
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_8_0,0.06268527646757797,0.04986790822039636
Nuclei_Correlation_RWC_DAPI_GFP,0.8050328699692321,0.3789452101086185
Nuclei_RadialDistribution_MeanFrac_CY5_2of4,-1.2154559198785049,-0.8435387960863759
Nuclei_Correlation_Correlation_DAPI_GFP,-0.37200373459124964,-0.3740058334085148
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_2_2,0.05251052174067028,0.03789545283942241
Nuclei_Correlation_K_GFP_DAPI,-0.07833325510257447,0.38842883156827235
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_2_0,-0.1424270708605888,-0.24923503015270485
Cells_Granularity_1_GFP,0.1510616619448739,0.0
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_7,0.014388421351864088,0.0033541382290265477
Cells_RadialDistribution_ZernikePhase_GFP_8_4,0.02633896481905188,0.003584890073306856
Cytoplasm_RadialDistribution_RadialCV_GFP_4of4,-0.05501162378905817,-0.030194290257184852
Cells_RadialDistribution_ZernikeMagnitude_CY5_8_0,-0.14402722282448946,-0.1022455205222358
Nuclei_RadialDistribution_RadialCV_RFP_3of4,0.13333614026100377,0.09306417740148444
Cells_Granularity_1_DAPI,0.9494906405623714,0.7494698663505389
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_9_3,-0.022617936667541794,0.06960570243901681
Cells_RadialDistribution_ZernikePhase_RFP_6_2,0.003751039126474781,0.007958660983987337
Cells_RadialDistribution_RadialCV_CY5_2of4,0.05958106086029568,0.06560264024341755
Cells_AreaShape_MedianRadius,0.5084749462206436,0.33586635640442725
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_9,0.008359163241014825,0.006143731225659274
Cells_RadialDistribution_MeanFrac_RFP_4of4,0.07405777549224667,0.10618676895954947
Cells_RadialDistribution_ZernikeMagnitude_CY5_6_2,0.18114788550738725,0.22960375475461214
Cytoplasm_Texture_SumVariance_GFP_3_03_256,0.2599743531034816,0.29217580182844083
Cells_Correlation_RWC_DAPI_GFP,-0.30467887889526585,-0.2917747719060948
Cells_RadialDistribution_RadialCV_RFP_2of4,0.03811781889145889,0.054148001250462006
Cells_Texture_InfoMeas1_DAPI_3_01_256,0.23354401074511438,0.04500340424219431
Nuclei_AreaShape_Zernike_9_1,0.004566999319624953,-0.015924721986753505
Nuclei_Texture_Correlation_GFP_3_01_256,-0.0019372837811476478,-0.018772563244843707
Cytoplasm_Intensity_UpperQuartileIntensity_GFP,-0.5953589462798135,-0.5231920527864972
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_9_5,0.011552054629851408,0.0
Cells_Intensity_MaxIntensity_CY5,0.04449428268615113,0.08394138266489747
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_5_1,-0.12886332213039525,0.05523882153274793
Cells_RadialDistribution_ZernikeMagnitude_RFP_5_1,-0.05109673837361645,-0.08860688727747255
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_6_4,-0.056400251153969565,-0.05771263399358172
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_1,0.0250622988414023,0.01587084030310805
Cells_RadialDistribution_ZernikeMagnitude_DAPI_9_1,-0.07661933097188786,-0.15008779816715437
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_6,0.05242950531282304,0.019172115677230133
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_1,-0.011190873917176271,-0.01438179540995369
Cells_RadialDistribution_MeanFrac_RFP_2of4,-0.18626139794923485,-0.08648286796745877
Nuclei_RadialDistribution_RadialCV_CY5_3of4,0.15913947970479983,0.1512814577854092
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_3,-0.06858616199510359,-0.049373954892514164
Cytoplasm_Intensity_IntegratedIntensityEdge_DAPI,-1.6096870169630406,-1.6263863740533349
Cells_RadialDistribution_ZernikePhase_RFP_8_2,-0.03367138017164652,-0.005436115950477601
Nuclei_Texture_Correlation_RFP_3_00_256,-0.18466512614243064,-0.09444298676418693
Cells_RadialDistribution_ZernikePhase_RFP_1_1,-0.0820510351298672,-0.06331850949719414
Cells_RadialDistribution_ZernikePhase_DAPI_9_7,0.013320229443531822,0.0176751684555852
Nuclei_Correlation_RWC_RFP_DAPI,-0.3572002478183204,-0.04798286037528993
Cytoplasm_RadialDistribution_FracAtD_RFP_1of4,-0.577883521481809,-0.22654249934092652
Nuclei_RadialDistribution_ZernikePhase_CY5_7_3,0.001509053358813542,0.017589616168441752
Nuclei_RadialDistribution_ZernikePhase_DAPI_3_1,0.029164922076219107,0.009118266135554423
Cells_RadialDistribution_ZernikePhase_CY5_1_1,-0.10874552185709112,-0.07086782920388823
Cytoplasm_Correlation_Correlation_DAPI_GFP,-0.2978684655777525,-0.03466089944773587
Nuclei_Correlation_RWC_DAPI_RFP,0.37931255382026247,0.2529531826731957
Nuclei_RadialDistribution_RadialCV_GFP_2of4,0.12537299527614168,0.09432834925584463
Cells_RadialDistribution_RadialCV_GFP_3of4,0.13995488459501865,0.10136317372989055
Nuclei_Texture_Correlation_CY5_3_00_256,0.030395471956047034,0.043097736475758826
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_3_1,0.11176092026703288,0.15881490799994324
Cells_RadialDistribution_ZernikePhase_CY5_3_3,-0.03694093963992756,-0.03667776387710539
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_5_1,0.0394848469729309,0.04244841740870452
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_4,0.013386858689593172,0.03973084484726001
Nuclei_Granularity_1_GFP,0.10790674433449941,0.1172753051580181
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_9,0.006675627301365728,-0.06555883729508392
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_9_5,-0.22425393117270354,-0.21579620424378768
Nuclei_Intensity_IntegratedIntensity_CY5,-0.7451499410379271,-0.1374561182401682
Nuclei_AreaShape_Zernike_8_6,0.03097304313029152,0.07902218372286415
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_8,-0.1020065145529991,-0.06121658261402498
Cells_RadialDistribution_ZernikePhase_DAPI_5_5,-0.05773564160970325,-0.028328542037440972
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_2,-0.05731071361218546,-0.11357315929098778
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_3_3,0.13044063414353446,0.05620760963185991
Cytoplasm_Correlation_RWC_DAPI_RFP,-0.1279420352470231,0.03314227781173398
Nuclei_Correlation_Correlation_CY5_RFP,0.06852482852415152,0.06551081203500737
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_6_0,-0.027402693985391385,0.010864444897998144
Cytoplasm_RadialDistribution_ZernikePhase_CY5_3_3,0.08732576509806471,0.06354465002984042
Cells_RadialDistribution_ZernikePhase_DAPI_8_8,-0.0468129861994208,-0.034921821285719135
Cells_RadialDistribution_ZernikeMagnitude_DAPI_6_0,0.12832725214013246,0.13585528563871
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_2,0.005317495926101672,0.01857438443299997
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_9_3,-0.03387910446203623,-0.07626920124592272
Cytoplasm_Texture_Correlation_DAPI_3_01_256,-0.5217597452215235,-0.38357376382058267
Cells_Texture_Correlation_DAPI_3_02_256,1.3299458350179407,1.2072811347715222
Cells_RadialDistribution_ZernikePhase_CY5_7_5,0.045708537920537806,0.023992469542464524
Cells_RadialDistribution_RadialCV_GFP_4of4,0.020496582048492695,0.03295301114828994
Cells_RadialDistribution_ZernikePhase_GFP_7_3,-0.0450418250807825,-0.0648235120979762
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_4,-0.06918063979157645,-0.050079302926156415
Cells_RadialDistribution_ZernikeMagnitude_DAPI_9_3,-0.05586112794830076,-0.07714214128860859
Cells_AreaShape_Area,-0.6447025316538071,0.0
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_2_0,-0.034569989196227544,-0.2272552547332883
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_2_0,0.318036700718768,0.2786577128393443
Cells_RadialDistribution_ZernikePhase_GFP_9_3,-0.04752096251643913,-0.05052750333911512
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_7_7,0.01772628315028843,0.059436074941043505
Nuclei_AreaShape_Zernike_3_1,-0.02437346091123935,0.038608788643819746
Nuclei_RadialDistribution_FracAtD_DAPI_4of4,3.6403079061162473,2.1816256771576596
Nuclei_RadialDistribution_ZernikePhase_RFP_6_4,-0.027596232184350315,-0.02883295543598483
Nuclei_RadialDistribution_ZernikePhase_RFP_8_4,-0.008169837416695639,0.003677051063487342
Cells_RadialDistribution_ZernikePhase_DAPI_6_6,0.0011146314314787317,-0.007664598460867324
Nuclei_RadialDistribution_ZernikePhase_GFP_5_1,-0.025932811159380374,-0.007400919352095977
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_2,0.03455805577305294,0.005970798155673601
Cytoplasm_Correlation_RWC_RFP_CY5,0.19114489863180897,0.377769317329023
Cells_RadialDistribution_MeanFrac_RFP_3of4,-0.07412466745242659,0.0725955399555374
Cells_RadialDistribution_MeanFrac_DAPI_3of4,-0.15816444011135866,-0.1471504049131672
Cells_RadialDistribution_MeanFrac_DAPI_1of4,-0.23701175607139008,-0.1874837480975047
Cytoplasm_RadialDistribution_MeanFrac_RFP_1of4,0.23380563154903633,0.10093029472426154
Cells_Texture_Contrast_DAPI_3_00_256,0.2656373231903996,0.4581573669309087
Cells_Intensity_MaxIntensityEdge_GFP,0.16326962062318287,0.14729403390975832
Nuclei_AreaShape_FormFactor,-0.24006503910861132,-0.2178967086689962
Nuclei_RadialDistribution_RadialCV_RFP_4of4,0.29774304294246273,0.31935381296408194
Cytoplasm_RadialDistribution_FracAtD_DAPI_3of4,0.21644442666868982,-0.017983421575410576
Nuclei_Intensity_StdIntensityEdge_DAPI,0.047616324963932456,0.04536073548544751
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256,0.0914661597748093,0.0
Cytoplasm_Texture_Contrast_GFP_3_01_256,-0.29142869331159554,0.03343616147259636
Cytoplasm_AreaShape_Zernike_4_2,-0.04475952072003066,0.04379815676873317
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_7,0.014066417538225332,0.06422483543514404
Nuclei_Texture_Correlation_DAPI_3_03_256,0.5642111818673877,0.41239807962107355
Cytoplasm_Texture_Correlation_GFP_3_00_256,0.2930261179350729,-0.07759395787787812
Cells_RadialDistribution_ZernikePhase_RFP_5_1,-0.021119571684130103,-0.011984362549673491
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_1,0.01338448902008837,0.017364310846991308
Cells_RadialDistribution_ZernikeMagnitude_GFP_5_1,-0.02692376853893279,-0.18874864263714258
Cytoplasm_AreaShape_Zernike_9_5,0.09652356234165688,0.06411007959299118
Cells_RadialDistribution_RadialCV_DAPI_1of4,0.002579940196417414,-0.02344693137331688
Nuclei_Intensity_MADIntensity_CY5,0.3420853269779571,0.012040209614315912
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.026091921156842827,0.0013046558959095107
Cytoplasm_RadialDistribution_ZernikePhase_CY5_5_1,-0.030864052643980282,-0.02396186864603958
Cells_RadialDistribution_ZernikePhase_CY5_9_3,-0.028192411319289602,-0.006380098039146364
Nuclei_Intensity_MinIntensity_GFP,0.37041584690920154,0.5127478197234097
Cells_RadialDistribution_MeanFrac_DAPI_4of4,-0.3407630132700716,-0.29141150908499974
Nuclei_RadialDistribution_FracAtD_GFP_4of4,-0.25894991295252656,-0.29241334189239865
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_9_9,-0.05394931706999057,0.0
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_3,0.08878369322262693,0.0722480035136132
Nuclei_RadialDistribution_ZernikePhase_CY5_6_4,-0.0328546209349171,-0.02946782290923897
Nuclei_RadialDistribution_ZernikePhase_GFP_9_1,-0.04653487833483467,-0.024806917322396742
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_3_1,-0.380613912943654,-0.05689853946589864
Cells_Intensity_IntegratedIntensityEdge_CY5,-0.4045776369434547,0.4675209966992736
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_3,-0.04536921638116562,-0.030489398775435134
Cells_RadialDistribution_ZernikePhase_CY5_8_2,0.05361827166546476,0.05376725847937342
Cells_RadialDistribution_RadialCV_DAPI_4of4,0.008270303247713804,0.037712187511961676
Cells_Correlation_RWC_CY5_GFP,0.3886347966537192,0.0
Cells_RadialDistribution_ZernikePhase_DAPI_8_6,-0.03644763631238275,-0.017679398894651848
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_7,-0.05754363624606756,0.0
Cells_RadialDistribution_RadialCV_CY5_3of4,-0.3481377970875416,-0.26108312318820753
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256,1.6059700463465054,0.5704393102175657
Cytoplasm_AreaShape_Zernike_9_1,0.025294977920995096,0.05953883877337573
Cells_Texture_Correlation_DAPI_3_00_256,0.9016410325914112,0.6072121513323029
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_3_1,-0.1653254473653876,-0.12288537089224034
Cytoplasm_Intensity_LowerQuartileIntensity_GFP,0.2352113740698025,0.3144212261396999
Nuclei_RadialDistribution_ZernikePhase_CY5_7_1,0.01908774136472584,0.010214053351766044
Nuclei_Texture_InfoMeas1_RFP_3_01_256,-0.12316451563685787,-0.35863101103324635
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_7_3,-0.10626125320294033,-0.11765254513402063
Cells_Correlation_Correlation_CY5_DAPI,-1.088897662086195,-0.6422440708035256
Cells_RadialDistribution_ZernikePhase_DAPI_7_7,-0.00139582232074449,-0.011690930537310372
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_4,-0.06070002140085733,-0.112244790758556
Nuclei_RadialDistribution_ZernikePhase_CY5_9_1,0.03630722485446171,0.029288653548057195
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_4,0.027018353306788832,0.02045869853141445
Cytoplasm_Texture_Correlation_DAPI_3_03_256,-0.4901330236162829,-0.3152829637626879
Cells_RadialDistribution_FracAtD_GFP_1of4,0.3082230716226932,0.4174856055544403
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_3_1,-0.06935811006800463,-0.06511070784611162
Cells_RadialDistribution_ZernikePhase_CY5_4_4,-0.045835367220052284,-0.023177946451331376
Nuclei_RadialDistribution_FracAtD_RFP_4of4,-1.635261130489637,-1.9925754702179066
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_3,-0.04697578555398109,-0.05020080241446229
Nuclei_RadialDistribution_ZernikePhase_DAPI_4_4,-0.015577121133212787,-0.022416447036778243
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_3,0.006361244150429863,0.005918690092081078
Cytoplasm_RadialDistribution_RadialCV_RFP_2of4,0.1260656954091656,0.10711514036317815
Nuclei_RadialDistribution_MeanFrac_GFP_1of4,0.3350277910869924,0.5441111656670627
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_1,-0.005358384063310977,-0.017084051600024398
Nuclei_Texture_Correlation_GFP_3_00_256,-0.05380984799304261,0.023145033167374318
Nuclei_RadialDistribution_ZernikePhase_RFP_2_2,0.03401092611327727,0.06364650496514059
Nuclei_Correlation_Correlation_DAPI_RFP,-0.1268843985182882,-0.08907462224454313
Nuclei_RadialDistribution_ZernikePhase_GFP_9_5,0.0350296381385577,0.004784433616795134
Nuclei_RadialDistribution_ZernikePhase_RFP_7_1,0.004127567594929962,-0.01676223193030278
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_7,-0.027576072126538936,-0.021325119019930772
Nuclei_Intensity_MaxIntensity_GFP,0.1802393174412931,0.3738292229318867
Cells_RadialDistribution_FracAtD_DAPI_3of4,-0.01620749872102438,-0.017159861684417296
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_4,-0.008925565836696719,-0.014268395326540957
Cells_RadialDistribution_ZernikePhase_GFP_1_1,0.0684503451464404,0.04925416038930695
Cells_RadialDistribution_ZernikePhase_DAPI_9_9,0.03166595575215869,0.01684567383312426
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_1,0.016055352611021593,-0.00289305250893069
Nuclei_AreaShape_Zernike_4_2,-0.001443984976369606,0.037649028858474966
Cytoplasm_RadialDistribution_ZernikePhase_CY5_3_1,-0.037525001350059005,-0.09791864078658637
Nuclei_AreaShape_Zernike_0_0,0.4236793577349935,1.0344759266028012
Cytoplasm_AreaShape_Zernike_8_0,0.02839440935096717,0.02414054718485948
Cytoplasm_Intensity_StdIntensity_DAPI,1.0988708905091744,1.0213931155883809
Cells_Correlation_Overlap_DAPI_RFP,-0.08710791444110398,-0.2192387396457399
Nuclei_Correlation_RWC_CY5_GFP,-0.25904515560267183,0.019396222154484406
Cells_RadialDistribution_ZernikeMagnitude_CY5_4_0,-0.037910539175585956,0.19379872271227136
Nuclei_RadialDistribution_FracAtD_DAPI_3of4,1.785063249013801,0.8413953333318764
Cells_RadialDistribution_ZernikePhase_CY5_5_3,0.11789406464512817,0.07132030950623898
Nuclei_RadialDistribution_ZernikePhase_CY5_7_7,-0.03980369461893106,-0.024762178955748625
Cytoplasm_Intensity_MaxIntensityEdge_CY5,-0.2935817095322982,-0.19908456207654826
Cells_RadialDistribution_ZernikePhase_GFP_3_1,-0.033474923909874194,-0.009433402876033458
Cytoplasm_Correlation_K_DAPI_GFP,-0.46847989564719317,-0.21923260251324123
Nuclei_RadialDistribution_MeanFrac_CY5_4of4,0.3967042468613997,0.2926107781107634
Cytoplasm_Texture_Contrast_DAPI_3_03_256,-0.21077577732135816,-0.16176418028380654
Nuclei_RadialDistribution_ZernikePhase_RFP_8_8,-0.0012564096887742473,-0.005493024664979221
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_3,-0.06378174667156053,-0.040767633354706255
Nuclei_RadialDistribution_MeanFrac_GFP_2of4,0.0067172613757747746,0.3037171697829559
Cells_RadialDistribution_ZernikePhase_CY5_6_6,0.004267635993522906,0.0035638923723160503
Cytoplasm_RadialDistribution_ZernikePhase_GFP_1_1,-0.01379747056349484,-0.0329698662862888
Cells_Intensity_MaxIntensityEdge_RFP,-0.2271875871602272,-0.22828873086313145
Cells_RadialDistribution_MeanFrac_GFP_2of4,0.08658779041092442,0.1029126802639788
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_5,-0.02731149314313817,-0.018146144740209036
Cells_RadialDistribution_ZernikePhase_DAPI_9_1,-0.002502046589657071,-0.006681472895474516
Nuclei_Texture_Contrast_RFP_3_01_256,0.02222309598801182,-0.06140216801628346
Nuclei_AreaShape_Zernike_9_3,0.02001383727704425,0.009549722716191861
Nuclei_Correlation_Overlap_DAPI_GFP,0.2225963584130808,0.22868899909345264
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_3,0.08370968813638388,0.07145353276189075
Cells_Texture_InfoMeas1_DAPI_3_03_256,-0.36293087785481865,-0.6906266531320381
Nuclei_RadialDistribution_ZernikePhase_CY5_3_3,0.0124228202598565,0.026352574290716323
Nuclei_Correlation_Overlap_GFP_RFP,-0.06742535463844283,-0.0488676702713421
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_3,0.055957893437655955,-0.0049797777872763625
Cells_RadialDistribution_ZernikeMagnitude_RFP_7_3,0.23125227912916274,0.10921992910076457
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_8,0.1555900893642625,0.10986730470771494
